painting_id,image_name,image_path,status,reason,best_positive_prompt,best_positive_score,best_negative_prompt,best_negative_score,margin,window_visible,window_position,light_direction,composition_type,outside_visibility,notes
201,201.jpg,D:\00\raw_paintings\201.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
202,202.jpg,D:\00\raw_paintings\202.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
210,210.jpg,D:\00\raw_paintings\210.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
211,211.jpg,D:\00\raw_paintings\211.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
212,212.jpg,D:\00\raw_paintings\212.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
214,214.jpg,D:\00\raw_paintings\214.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
215,215.jpg,D:\00\raw_paintings\215.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
216,216.jpg,D:\00\raw_paintings\216.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
217,217.jpg,D:\00\raw_paintings\217.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
218,218.jpg,D:\00\raw_paintings\218.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
219,219.jpg,D:\00\raw_paintings\219.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
220,220.jpg,D:\00\raw_paintings\220.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
221,221.jpg,D:\00\raw_paintings\221.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
222,222.jpg,D:\00\raw_paintings\222.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
23,23.jpg,D:\00\raw_paintings\23.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
24,24.jpg,D:\00\raw_paintings\24.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
25,25.jpg,D:\00\raw_paintings\25.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
26,26.jpg,D:\00\raw_paintings\26.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
27,27.jpg,D:\00\raw_paintings\27.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
28,28.jpg,D:\00\raw_paintings\28.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
29,29.jpg,D:\00\raw_paintings\29.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
3,3.jpg,D:\00\raw_paintings\3.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
30,30.jpg,D:\00\raw_paintings\30.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
300,300.jpg,D:\00\raw_paintings\300.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
301,301.jpg,D:\00\raw_paintings\301.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
302,302.jpg,D:\00\raw_paintings\302.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
303,303.jpg,D:\00\raw_paintings\303.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
304,304.jpg,D:\00\raw_paintings\304.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
305,305.jpg,D:\00\raw_paintings\305.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
306,306.jpg,D:\00\raw_paintings\306.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
307,307.jpg,D:\00\raw_paintings\307.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
308,308.jpg,D:\00\raw_paintings\308.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
309,309.jpg,D:\00\raw_paintings\309.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
31,31.jpg,D:\00\raw_paintings\31.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
310,310.jpg,D:\00\raw_paintings\310.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
311,311.jpg,D:\00\raw_paintings\311.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
312,312.jpg,D:\00\raw_paintings\312.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
313,313.jpg,D:\00\raw_paintings\313.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
314,314.jpg,D:\00\raw_paintings\314.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
315,315.jpg,D:\00\raw_paintings\315.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
316,316.jpg,D:\00\raw_paintings\316.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
317,317.jpg,D:\00\raw_paintings\317.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
318,318.jpg,D:\00\raw_paintings\318.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
319,319.jpg,D:\00\raw_paintings\319.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
32,32.jpg,D:\00\raw_paintings\32.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
320,320.jpg,D:\00\raw_paintings\320.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
321,321.jpg,D:\00\raw_paintings\321.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
322,322.jpg,D:\00\raw_paintings\322.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
323,323.jpg,D:\00\raw_paintings\323.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
324,324.jpg,D:\00\raw_paintings\324.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
325,325.jpg,D:\00\raw_paintings\325.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
326,326.jpg,D:\00\raw_paintings\326.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
327,327.jpg,D:\00\raw_paintings\327.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
328,328.jpg,D:\00\raw_paintings\328.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
329,329.jpg,D:\00\raw_paintings\329.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
33,33.jpg,D:\00\raw_paintings\33.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
330,330.jpg,D:\00\raw_paintings\330.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
331,331.jpg,D:\00\raw_paintings\331.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
332,332.jpg,D:\00\raw_paintings\332.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
333,333.jpg,D:\00\raw_paintings\333.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
334,334.jpg,D:\00\raw_paintings\334.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
335,335.jpg,D:\00\raw_paintings\335.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
336,336.jpg,D:\00\raw_paintings\336.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
337,337.jpg,D:\00\raw_paintings\337.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
338,338.jpg,D:\00\raw_paintings\338.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
339,339.jpg,D:\00\raw_paintings\339.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
34,34.jpg,D:\00\raw_paintings\34.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
340,340.jpg,D:\00\raw_paintings\340.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
341,341.jpg,D:\00\raw_paintings\341.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
342,342.jpg,D:\00\raw_paintings\342.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
343,343.jpg,D:\00\raw_paintings\343.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
344,344.jpg,D:\00\raw_paintings\344.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
345,345.jpg,D:\00\raw_paintings\345.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
346,346.jpg,D:\00\raw_paintings\346.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
347,347.jpg,D:\00\raw_paintings\347.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
348,348.jpg,D:\00\raw_paintings\348.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
349,349.jpg,D:\00\raw_paintings\349.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
35,35.jpg,D:\00\raw_paintings\35.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
350,350.jpg,D:\00\raw_paintings\350.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
351,351.jpg,D:\00\raw_paintings\351.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
352,352.jpg,D:\00\raw_paintings\352.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
353,353.jpg,D:\00\raw_paintings\353.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
354,354.jpg,D:\00\raw_paintings\354.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
355,355.jpg,D:\00\raw_paintings\355.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
356,356.jpg,D:\00\raw_paintings\356.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
357,357.jpg,D:\00\raw_paintings\357.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
358,358.jpg,D:\00\raw_paintings\358.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
359,359.jpg,D:\00\raw_paintings\359.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
36,36.jpg,D:\00\raw_paintings\36.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
360,360.jpg,D:\00\raw_paintings\360.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
361,361.jpg,D:\00\raw_paintings\361.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
362,362.jpg,D:\00\raw_paintings\362.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
363,363.jpg,D:\00\raw_paintings\363.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
364,364.jpg,D:\00\raw_paintings\364.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
365,365.jpg,D:\00\raw_paintings\365.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
366,366.jpg,D:\00\raw_paintings\366.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
367,367.jpg,D:\00\raw_paintings\367.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
368,368.jpg,D:\00\raw_paintings\368.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
369,369.jpg,D:\00\raw_paintings\369.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
37,37.jpg,D:\00\raw_paintings\37.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
370,370.jpg,D:\00\raw_paintings\370.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
371,371.jpg,D:\00\raw_paintings\371.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
372,372.jpg,D:\00\raw_paintings\372.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
373,373.jpg,D:\00\raw_paintings\373.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
374,374.jpg,D:\00\raw_paintings\374.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
375,375.jpg,D:\00\raw_paintings\375.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
376,376.jpg,D:\00\raw_paintings\376.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
377,377.jpg,D:\00\raw_paintings\377.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
378,378.jpg,D:\00\raw_paintings\378.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
379,379.jpg,D:\00\raw_paintings\379.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
38,38.jpg,D:\00\raw_paintings\38.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
380,380.jpg,D:\00\raw_paintings\380.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
381,381.jpg,D:\00\raw_paintings\381.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
382,382.jpg,D:\00\raw_paintings\382.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
383,383.jpg,D:\00\raw_paintings\383.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
384,384.jpg,D:\00\raw_paintings\384.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
385,385.jpg,D:\00\raw_paintings\385.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
386,386.jpg,D:\00\raw_paintings\386.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
387,387.jpg,D:\00\raw_paintings\387.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
388,388.jpg,D:\00\raw_paintings\388.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
389,389.jpg,D:\00\raw_paintings\389.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
39,39.jpg,D:\00\raw_paintings\39.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
390,390.jpg,D:\00\raw_paintings\390.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
391,391.jpg,D:\00\raw_paintings\391.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
392,392.jpg,D:\00\raw_paintings\392.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
393,393.jpg,D:\00\raw_paintings\393.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
394,394.jpg,D:\00\raw_paintings\394.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
395,395.jpg,D:\00\raw_paintings\395.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
396,396.jpg,D:\00\raw_paintings\396.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
397,397.jpg,D:\00\raw_paintings\397.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
398,398.jpg,D:\00\raw_paintings\398.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
399,399.jpg,D:\00\raw_paintings\399.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
4,4.jpg,D:\00\raw_paintings\4.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
40,40.jpg,D:\00\raw_paintings\40.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
400,400.jpg,D:\00\raw_paintings\400.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
401,401.jpg,D:\00\raw_paintings\401.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
402,402.jpg,D:\00\raw_paintings\402.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
403,403.jpg,D:\00\raw_paintings\403.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
404,404.jpg,D:\00\raw_paintings\404.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
405,405.jpg,D:\00\raw_paintings\405.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
406,406.jpg,D:\00\raw_paintings\406.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
407,407.jpg,D:\00\raw_paintings\407.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
408,408.jpg,D:\00\raw_paintings\408.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
409,409.jpg,D:\00\raw_paintings\409.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
41,41.jpg,D:\00\raw_paintings\41.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
410,410.jpg,D:\00\raw_paintings\410.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
411,411.jpg,D:\00\raw_paintings\411.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
412,412.jpg,D:\00\raw_paintings\412.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
413,413.jpg,D:\00\raw_paintings\413.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
414,414.jpg,D:\00\raw_paintings\414.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
415,415.jpg,D:\00\raw_paintings\415.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
416,416.jpg,D:\00\raw_paintings\416.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
417,417.jpg,D:\00\raw_paintings\417.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
418,418.jpg,D:\00\raw_paintings\418.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
419,419.jpg,D:\00\raw_paintings\419.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
42,42.jpg,D:\00\raw_paintings\42.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
420,420.jpg,D:\00\raw_paintings\420.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
421,421.jpg,D:\00\raw_paintings\421.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
422,422.jpg,D:\00\raw_paintings\422.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
423,423.jpg,D:\00\raw_paintings\423.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
424,424.jpg,D:\00\raw_paintings\424.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
425,425.jpg,D:\00\raw_paintings\425.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
426,426.jpg,D:\00\raw_paintings\426.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
427,427.jpg,D:\00\raw_paintings\427.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
428,428.jpg,D:\00\raw_paintings\428.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
429,429.jpg,D:\00\raw_paintings\429.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
43,43.jpg,D:\00\raw_paintings\43.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
430,430.jpg,D:\00\raw_paintings\430.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
431,431.jpg,D:\00\raw_paintings\431.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
432,432.jpg,D:\00\raw_paintings\432.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
433,433.jpg,D:\00\raw_paintings\433.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
434,434.jpg,D:\00\raw_paintings\434.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
435,435.jpg,D:\00\raw_paintings\435.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
436,436.jpg,D:\00\raw_paintings\436.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
437,437.jpg,D:\00\raw_paintings\437.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
438,438.jpg,D:\00\raw_paintings\438.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
439,439.jpg,D:\00\raw_paintings\439.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
44,44.jpg,D:\00\raw_paintings\44.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
440,440.jpg,D:\00\raw_paintings\440.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
441,441.jpg,D:\00\raw_paintings\441.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
442,442.jpg,D:\00\raw_paintings\442.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
443,443.jpg,D:\00\raw_paintings\443.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
444,444.jpg,D:\00\raw_paintings\444.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
445,445.jpg,D:\00\raw_paintings\445.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
446,446.jpg,D:\00\raw_paintings\446.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
447,447.jpg,D:\00\raw_paintings\447.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
448,448.jpg,D:\00\raw_paintings\448.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
449,449.jpg,D:\00\raw_paintings\449.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
45,45.jpg,D:\00\raw_paintings\45.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
450,450.jpg,D:\00\raw_paintings\450.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
451,451.jpg,D:\00\raw_paintings\451.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
452,452.jpg,D:\00\raw_paintings\452.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
453,453.jpg,D:\00\raw_paintings\453.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
454,454.jpg,D:\00\raw_paintings\454.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
455,455.jpg,D:\00\raw_paintings\455.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
456,456.jpg,D:\00\raw_paintings\456.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
457,457.jpg,D:\00\raw_paintings\457.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
458,458.jpg,D:\00\raw_paintings\458.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
459,459.jpg,D:\00\raw_paintings\459.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
46,46.jpg,D:\00\raw_paintings\46.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
460,460.jpg,D:\00\raw_paintings\460.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
461,461.jpg,D:\00\raw_paintings\461.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
462,462.jpg,D:\00\raw_paintings\462.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
463,463.jpg,D:\00\raw_paintings\463.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
464,464.jpg,D:\00\raw_paintings\464.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
465,465.jpg,D:\00\raw_paintings\465.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
466,466.jpg,D:\00\raw_paintings\466.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
467,467.jpg,D:\00\raw_paintings\467.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
468,468.jpg,D:\00\raw_paintings\468.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
469,469.jpg,D:\00\raw_paintings\469.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
47,47.jpg,D:\00\raw_paintings\47.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
470,470.jpg,D:\00\raw_paintings\470.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
471,471.jpg,D:\00\raw_paintings\471.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
472,472.jpg,D:\00\raw_paintings\472.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
473,473.jpg,D:\00\raw_paintings\473.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
474,474.jpg,D:\00\raw_paintings\474.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
475,475.jpg,D:\00\raw_paintings\475.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
476,476.jpg,D:\00\raw_paintings\476.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
477,477.jpg,D:\00\raw_paintings\477.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
478,478.jpg,D:\00\raw_paintings\478.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
479,479.jpg,D:\00\raw_paintings\479.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
48,48.jpg,D:\00\raw_paintings\48.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
480,480.jpg,D:\00\raw_paintings\480.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
481,481.jpg,D:\00\raw_paintings\481.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
482,482.jpg,D:\00\raw_paintings\482.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
483,483.jpg,D:\00\raw_paintings\483.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
484,484.jpg,D:\00\raw_paintings\484.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
485,485.jpg,D:\00\raw_paintings\485.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
486,486.jpg,D:\00\raw_paintings\486.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
487,487.jpg,D:\00\raw_paintings\487.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
488,488.jpg,D:\00\raw_paintings\488.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
489,489.jpg,D:\00\raw_paintings\489.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
49,49.jpg,D:\00\raw_paintings\49.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
490,490.jpg,D:\00\raw_paintings\490.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
491,491.jpg,D:\00\raw_paintings\491.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
492,492.jpg,D:\00\raw_paintings\492.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
493,493.jpg,D:\00\raw_paintings\493.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
494,494.jpg,D:\00\raw_paintings\494.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
495,495.jpg,D:\00\raw_paintings\495.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
496,496.jpg,D:\00\raw_paintings\496.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
497,497.jpg,D:\00\raw_paintings\497.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
498,498.jpg,D:\00\raw_paintings\498.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
499,499.jpg,D:\00\raw_paintings\499.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
5,5.jpg,D:\00\raw_paintings\5.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
50,50.jpg,D:\00\raw_paintings\50.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
500,500.jpg,D:\00\raw_paintings\500.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
501,501.jpg,D:\00\raw_paintings\501.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
502,502.jpg,D:\00\raw_paintings\502.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
503,503.jpg,D:\00\raw_paintings\503.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
504,504.jpg,D:\00\raw_paintings\504.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
505,505.jpg,D:\00\raw_paintings\505.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
506,506.jpg,D:\00\raw_paintings\506.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
507,507.jpg,D:\00\raw_paintings\507.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
508,508.jpg,D:\00\raw_paintings\508.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
509,509.jpg,D:\00\raw_paintings\509.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
51,51.jpg,D:\00\raw_paintings\51.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
510,510.jpg,D:\00\raw_paintings\510.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
511,511.jpg,D:\00\raw_paintings\511.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
512,512.jpg,D:\00\raw_paintings\512.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
513,513.jpg,D:\00\raw_paintings\513.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
514,514.jpg,D:\00\raw_paintings\514.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
515,515.jpg,D:\00\raw_paintings\515.jpg,removed_exact_duplicate,same_md5,,,,,,,,,,,
